iter	Passed	Remaining
197	10121	56335
198	10173	56285
199	10216	56193
200	10265	56128
201	10324	56117
202	10396	56180
203	10449	56142
204	10497	56070
205	10543	55990
206	10586	55900
207	10633	55823
208	10675	55728
209	10718	55634
210	10765	55564
211	10809	55476
212	10853	55386
213	10897	55300
214	10940	55211
215	10983	55119
216	11027	55036
217	11070	54948
218	11115	54867
219	11161	54792
220	11203	54699
221	11247	54616
222	11296	54557
223	11339	54468
224	11381	54378
225	11424	54293
226	11474	54239
227	11555	54329
228	11616	54330
229	11670	54291
230	11715	54216
231	11783	54243
232	11849	54261
233	11900	54213
234	11944	54131
235	12001	54108
236	12049	54043
237	12097	53979
238	12143	53908
239	12187	53828
240	12229	53740
241	12276	53672
242	12321	53598
243	12373	53550
244	12419	53480
245	12465	53410
246	12510	53334
247	12554	53254
248	12607	53213
249	12651	53137
250	12696	53061
251	12741	52987
252	12787	52920
253	12832	52844
254	12877	52770
255	12918	52684
256	12964	52615
257	13009	52541
258	13055	52472
259	13101	52406
260	13155	52368
261	13208	52329
262	13261	52290
263	13316	52255
264	13371	52223
265	13424	52183
266	13478	52148
267	13538	52133
268	13605	52145
269	13658	52106
270	13713	52070
271	13766	52027
272	13815	51971
273	13866	51923
274	13914	51861
275	13956	51780
276	14001	51708
277	14046	51639
278	14089	51558
279	14134	51490
280	14178	51414
281	14220	51335
282	14267	51270
283	14318	51224
284	14382	51222
285	14439	51195
286	14483	51120
287	14528	51052
288	14573	50982
289	14616	50906
290	14662	50841
291	14708	50773
292	14753	50706
293	14800	50642
294	14847	50580
295	14889	50502
296	14935	50438
297	14980	50369
298	15023	50295
299	15068	50227
300	15111	50153
301	15159	50097
302	15204	50030
303	15255	49982
304	15310	49947
305	15364	49908
306	15407	49837
307	15450	49761
308	15494	49691
309	15536	49615
310	15579	49544
311	15629	49494
312	15674	49427
313	15720	49364
314	15767	49303
315	15809	49229
316	15852	49158
317	15903	49109
318	15947	49041
319	15988	48965
320	16035	48906
321	16079	48838
322	16123	48770
323	16165	48697
324	16208	48626
325	16253	48559
326	16297	48493
327	16338	48416
328	16380	48346
329	16430	48296
330	16472	48222
331	16516	48156
332	16559	48087
333	16602	48016
334	16646	47951
335	16687	47878
336	16735	47822
337	16779	47757
338	16835	47724
339	16883	47671
340	16937	47634
341	16987	47586
342	17044	47556
343	17095	47510
344	17145	47460
345	17192	47404
346	17244	47360
347	17306	47343
348	17356	47294
349	17407	47250
350	17474	47246
351	17520	47187
352	17566	47126
353	17609	47059
354	17653	46992
355	17697	46927
356	17742	46867
357	17785	46798
358	17830	46737
359	17894	46723
360	17939	46662
361	17983	46597
362	18028	46537
363	18070	46467
364	18115	46405
365	18186	46410
366	18237	46363
367	18288	46316
368	18342	46278
369	18387	46218
370	18442	46180
371	18494	46136
372	18545	46090
373	18612	46083
374	18693	46111
375	18740	46054
376	18789	46002
377	18836	45944
378	18882	45885
379	18928	45827
380	18981	45783
381	19032	45737
382	19122	45783
383	19202	45806
384	19333	45947
385	19462	46084
386	19593	46225
387	19715	46342
388	19777	46316
389	19822	46253
390	19877	46211
391	19937	46181
392	19985	46123
393	20041	46084
394	20091	46033
395	20147	45992
396	20195	45935
397	20242	45876
398	20285	45807
399	20333	45749
400	20376	45681
